"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000173846",16.3924447134122,0.047919234595252,0.238975775740606,0.20051921349244,0.841074532937309,0.870329299300345
"ENSG00000188396",1.35355103009189,-2.83820085765928,0.989586631740677,-2.86806709652787,0.00412987940219649,0.00793655085117761
"ENSG00000202444",0.187135946402337,-0.330313434584633,1.96830169398252,-0.16781646614158,0.866727668104442,NA
"ENSG00000117425",1.07777485340796,0.96257577546412,0.933906731298089,1.03069797358263,0.302682475336871,0.380924302238521
"ENSG00000070785",24.9426162473486,0.399133543990949,0.194431525421688,2.05282318865368,0.0400897287213591,0.0645275551977248
"ENSG00000126107",109.204017640218,-1.06440873208435,0.100041734022017,-10.6396469682352,1.94866258139779e-26,1.39241617248147e-25
"ENSG00000126088",104.976735109631,-0.639237238528166,0.107454288790305,-5.94892252067879,2.69913358483909e-09,9.21757098398692e-09
"ENSG00000162415",13.0717031760136,2.23545345261279,0.356821362889251,6.26490923780993,3.7304262311096e-10,1.34364828394099e-09
"ENSG00000204034",4.9596439911387,-1.42443563149837,0.500815904420975,-2.84423002329619,0.00445188957656298,0.00850255947523819
"ENSG00000186603",0.801940337524878,-1.93661604954354,1.14967961290603,-1.68448324890131,0.0920883140964397,0.134017518257001
"ENSG00000132781",18.8629718412442,0.0388454527064429,0.21837455882842,0.177884516011613,0.85881367133756,0.885133077654367
"ENSG00000132773",11.6220330965135,-0.505629888896512,0.282361138101701,-1.79072053716682,0.0733381523621991,0.109989453906274
"ENSG00000070759",17.0052164871759,-2.46419110482498,0.274896922148044,-8.96405491036348,3.12953035272699e-19,1.74464268672744e-18
"ENSG00000132763",42.8154535206746,-1.73988651284061,0.158718730041348,-10.9620743083526,5.81509906687246e-28,4.42061830783867e-27
"ENSG00000117450",519.886859984035,-0.21145669080144,0.0463804289028271,-4.55917928754968,5.13539162376954e-06,1.38525733948936e-05
"ENSG00000117448",366.647881417115,-0.230595226025384,0.0572768520801454,-4.02597589865311,5.67395007033422e-05,0.000137904175315114
"ENSG00000132780",94.1148713984102,-0.508499000985345,0.103088634528431,-4.93263882397344,8.11260817730757e-07,2.33492183261299e-06
"ENSG00000159588",9.5612727549046,-2.04845282722306,0.334159572156568,-6.13016354432986,8.77887833458711e-10,3.08657381445597e-09
"ENSG00000159592",272.327158198408,-0.698163873286681,0.0646213495992639,-10.8039197202813,3.29816251603313e-27,2.41241485215284e-26
"ENSG00000159596",25.0441294305418,0.546420603277612,0.188659972409046,2.8963250460616,0.00377561102972574,0.00728742390890296
"ENSG00000197429",31.4117010957531,0.465791568212817,0.170410091255966,2.73335672071891,0.00626923929933391,0.0117202576387548
"ENSG00000086015",46.0275713227251,-0.0347919921054372,0.145618368438703,-0.238925847600625,0.811163082423824,0.845599251017288
"ENSG00000117461",65.1364494512244,1.52981588105949,0.135362731229917,11.3016032342097,1.28844015671772e-29,1.02743140332078e-28
"ENSG00000117472",237.18575440216,4.54676499059871,0.146405179745453,31.0560391271943,9.45588958622149e-212,4.95873260674056e-210
"ENSG00000085998",124.814137034729,0.0609901462207288,0.0948224969096554,0.643203334740687,0.520092169767367,0.592476131539114
"ENSG00000171357",17.2935871459279,2.18599333860538,0.290636543190806,7.52139877045763,5.41932792976427e-14,2.39192590794446e-13
"ENSG00000085999",6.58006446226475,-0.476594322342677,0.365342626783264,-1.30451331819381,0.19205862158967,0.256354346504935
"ENSG00000132128",75.9204298381452,-0.214503396552004,0.123268792749952,-1.74012734096551,0.0818366603618899,0.121033760592585
"ENSG00000173660",132.990158138801,1.4361613836629,0.0979232571955942,14.6661929432584,1.06135258175951e-48,1.23917920300525e-47
"ENSG00000117481",61.9208378565277,-0.403918186543877,0.12043573553463,-3.35380678127494,0.000797080008714704,0.00168684373937298
"ENSG00000215890",23.7269597993582,-0.1098305444164,0.190370558311113,-0.57693030577191,0.563986537098091,0.632466236238309
"ENSG00000210483",0.114294458880807,0.0818862309515134,2.60372325146417,0.0314496676655116,0.97491093165143,NA
"ENSG00000117480",41.5763877825188,-0.710931088827183,0.149904212133074,-4.74256912938557,2.11024783617491e-06,5.87149892547226e-06
"ENSG00000197587",0.102074927350703,0.081886702589021,2.70013972826126,0.0303268389157592,0.975806392054053,NA
"ENSG00000079277",62.2545170011407,-0.850460263496817,0.129098878018469,-6.58766579966053,4.46794930360315e-11,1.69825984586587e-10
"ENSG00000142961",36.0959479853302,0.161630740813077,0.160422166260001,1.00753371296033,0.313678365258051,0.392129641255923
"ENSG00000123472",241.898431248332,0.491442539866546,0.0715696399920315,6.8666342309569,6.57343237331434e-12,2.6041228889929e-11
"ENSG00000159658",314.915001024875,0.794021071038921,0.0631018131584369,12.5831736252219,2.61316813817551e-36,2.47252055642661e-35
"ENSG00000142973",4.58420245985917,1.81443420209042,0.588234681278753,3.08454135710947,0.00203866263941693,0.00407732527883386
"ENSG00000154198",0.281436713913116,1.24272817879346,1.60525877315273,0.774160652212316,0.438835793780398,NA
"ENSG00000187048",385.907581309246,-2.00414914117065,0.0657610392730237,-30.4762388691869,5.38156224271745e-204,2.64294501253457e-202
"ENSG00000186377",12.6854259283544,0.366040915436577,0.264314195357662,1.38487043778054,0.166092087882025,0.224995148820922
"ENSG00000186160",1.50936057686047,-0.754445635076164,0.803455980772227,-0.939000583891407,0.347730444554921,0.425630202244096
"ENSG00000162365",147.696258490369,-2.15000252334397,0.0930447010248693,-23.1072000840683,3.91922263234201e-118,1.09243917337533e-116
"ENSG00000162366",303.115971435736,6.12617887983549,0.218275728720154,28.0662395024677,2.53120867290319e-173,1.0304683728898e-171
"ENSG00000162367",14.9130936946303,1.5736875737312,0.283270327265562,5.5554268211647,2.76934218826877e-08,8.88832440923607e-08
"ENSG00000123473",4.67369739836384,-0.115380033525496,0.443870156376796,-0.25994095766049,0.794909317242876,0.832300990710477
"ENSG00000162368",216.489111259998,-1.62655132798806,0.0818967305498924,-19.8610044267536,8.85224353323347e-88,1.80189746656739e-86
"ENSG00000186790",0.377244487955956,0.864888509160495,1.56473792853398,0.552736974920023,0.580443530700573,0.646702298879212
"ENSG00000186564",9.84325519371591,1.1630869110862,0.332499099165419,3.49801522471962,0.000468734374033058,0.00101915962983716
"ENSG00000180029",3.82404071974003,1.03341740907083,0.506037204276293,2.0421767418243,0.0411340026879772,0.066010686886204
"ENSG00000204018",5.34381817758416,2.68210187610026,0.607919906371577,4.4119329668091,1.02451835617127e-05,2.67724644762999e-05
"ENSG00000198709",0.185554951148512,0.494080143481159,2.28122812076768,0.216585153840244,0.828531656642073,NA
"ENSG00000215889",0.274504348812293,1.22100796018333,1.6102373165815,0.758278265948709,0.448284415591608,NA
"ENSG00000117834",29.3566115185722,-0.673203676502952,0.170160427208428,-3.95628811908394,7.61233433537735e-05,0.000181873068985772
"ENSG00000132122",7.82391330634164,1.84001584382879,0.405696758938325,4.53544624966678,5.74818165309367e-06,1.54382587106526e-05
"ENSG00000198801",11.8031719882973,0.107988841422762,0.296494297134398,0.364218949458621,0.715694517764716,0.765155092592962
"ENSG00000186094",0.790722455163439,2.09998327205604,1.09389730783294,1.919726154383,0.0548924987974069,0.0851742182944719
"ENSG00000162373",9.20844942532633,5.43616584751441,0.79738308410449,6.81750836690943,9.26330110698016e-12,3.65103867834352e-11
"ENSG00000198784",0.625899509168895,-3.16951502397152,1.18367806208338,-2.67768333764071,0.00741332685160265,0.0136854613835672
"ENSG00000162374",1.08658913282352,-2.46788168496074,1.0778969319578,-2.28953400997097,0.0220483441917416,0.0375647450050928
"ENSG00000198928",0.686048399515435,0.616763996997307,1.19015731341614,0.518220566344287,0.604304387027727,0.667352001118171
"ENSG00000185104",60.6157132243264,0.113869229719552,0.140098489030903,0.81277985585151,0.416344286972328,0.493740599422148
"ENSG00000202140",0.156055087366931,0.494081035102651,2.85257743753758,0.17320512621356,0.862490194406722,NA
"ENSG00000123080",7.35059052605366,0.683338956071125,0.356917336866538,1.91455803764065,0.0555488909154859,0.0860632290898915
"ENSG00000203280",0.133259156142909,-0.742505184394541,2.47927273887257,-0.299485075906651,0.764569957493609,NA
"ENSG00000123091",228.758545350821,0.0674862652990389,0.0693600942353576,0.972984048580437,0.330561230090343,0.408123082960703
"ENSG00000085831",7.10301050846245,3.33668508332164,0.594564063077449,5.61198580696425,2.00017847251105e-08,6.50741555620313e-08
"ENSG00000085832",136.706044154153,0.35696939927109,0.0895272260861456,3.98727197163022,6.68373920370471e-05,0.00016030611702529
"ENSG00000206595",1.05505931227098,-2.96453804306579,1.07610665842931,-2.75487380348789,0.00587147772157453,0.0110390616813123
"ENSG00000117859",204.720377046065,0.24634697935292,0.0803957643532248,3.06417858371961,0.00218268574223127,0.00432593488651564
"ENSG00000078618",302.635528891836,-0.588713864969397,0.0612962187580086,-9.60440752950164,7.65971708555257e-22,4.65602449168952e-21
"ENSG00000212076",0.439407066547842,-0.742514292772914,1.37082011332371,-0.541656987343584,0.588054825909817,0.652746069276189
"ENSG00000212174",0.167539194008251,-1.56689848783347,2.30615374910799,-0.679442334857136,0.496857633506518,NA
"ENSG00000169213",4.24380529053833,4.29093396489526,0.834351831448544,5.14283519632915,2.70623005269858e-07,8.11344552621067e-07
"ENSG00000200839",0.694750275237611,-1.7089354009046,1.18807040189183,-1.43841257065522,0.150317027986935,0.206610788356986
"ENSG00000117862",84.3031296991763,-0.373304765068881,0.102176218337769,-3.65353867212846,0.000258650811155085,0.000580323139748972
"ENSG00000198841",11.0442300661207,-1.31088460593585,0.28812572758505,-4.54969647078425,5.37233528079348e-06,1.44413599989357e-05
"ENSG00000134717",20.3986565740248,0.535081471211104,0.213049091083969,2.51154073687277,0.0120205411293509,0.0214113726276405
"ENSG00000157077",72.6264687740995,1.22985815024137,0.131814424698528,9.33022431387283,1.05647080276707e-20,6.14421177398742e-20
"ENSG00000213735",1.41359735797198,1.0959156184575,0.840980343875566,1.30314058638647,0.192526769547384,0.256757683180865
"ENSG00000154222",55.9458827892264,0.271913974070196,0.138851365178764,1.95830969123077,0.0501936843146088,0.0785132756670372
"ENSG00000085840",1.19702140074666,1.75123155762742,0.966959691950396,1.81106986382764,0.0701300377626941,0.10584504235989
"ENSG00000134748",58.683859436227,0.00570867251345295,0.130373053308306,0.0437872119168144,0.965074020720112,0.972301862620654
"ENSG00000134744",42.2696473366276,0.0724944069312981,0.153614802198458,0.471923316593156,0.636981524505187,0.69763569444922
"ENSG00000116157",5.92619079603385,1.75965594461406,0.458615006750286,3.83689133306575,0.00012460157352123,0.000290956429037498
"ENSG00000182183",0.167924198697237,-1.56689851055937,2.30450155357333,-0.679929465931474,0.496549123149861,NA
"ENSG00000162377",26.4148742668031,0.0876065594473135,0.181739415640313,0.482044905551466,0.629774046549247,0.690719922021754
"ENSG00000162378",87.9472044047112,-0.252457739589439,0.114404961498315,-2.2067027188603,0.0273348351763622,0.045740389418964
"ENSG00000206627",2.55358237345997,-3.07910735369971,0.788759310689454,-3.90373503294467,9.47194779141946e-05,0.000224913326681902
"ENSG00000203995",7.91196509798659,-0.0935870422398862,0.341039425040769,-0.274417077229996,0.783764120820666,0.823697754694002
"ENSG00000121310",1223.50107340093,-3.68706181582341,0.0527467903663767,-69.9011596765084,0,0
"ENSG00000116171",1236.99609751935,-2.4048723879332,0.0535733002087101,-44.8893829307572,0,0
"ENSG00000210660",0.916354662212292,-2.1564861642275,1.1335957863698,-1.90234137260988,0.0571265402009031,0.0881983609688594
"ENSG00000174348",34.0767410417873,-3.54906845336207,0.245039327825247,-14.4836687435461,1.53671143877868e-47,1.77409895208256e-46
"ENSG00000162383",1.66664700551694,-2.74959053210536,0.902570000097899,-3.04640142239064,0.00231598407687201,0.00457284922389406
"ENSG00000157184",194.858946661878,-1.56667616970285,0.0803471786435273,-19.498832394024,1.12317154214927e-84,2.22762355859605e-83
"ENSG00000162384",81.3690395632776,-0.780960631811963,0.112983473990789,-6.91216692341775,4.77305728314251e-12,1.90552764310231e-11
"ENSG00000162385",26.5990153571729,-0.391513805614756,0.178369365496954,-2.19496102665366,0.0281663935376031,0.0470301249893922
"ENSG00000157193",5.36077082024563,1.43811747920379,0.46054523706272,3.12264108597858,0.0017923617620065,0.00361274742126913
"ENSG00000174332",3.34322035869062,4.38263008437045,0.833787712699562,5.25629008153739,1.4699037901364e-07,4.50285378879408e-07
"ENSG00000058804",15.8632092107869,0.338207371836262,0.240321786269318,1.40731049434381,0.159335338822818,0.217077735939145
"ENSG00000058799",68.9899473485972,-0.836689054113354,0.113188977338002,-7.39196584146932,1.44673697851271e-13,6.27798627141418e-13
"ENSG00000211452",155.255847362913,-1.24206127851608,0.0802982861481675,-15.4680920116304,5.69707213407306e-54,7.28377734827357e-53
"ENSG00000081870",15.9597772809562,0.423006294398313,0.240328903989301,1.76011410769445,0.0783884612473637,0.11649082569613
"ENSG00000116212",32.4738038822804,-0.81440380409567,0.168764236507859,-4.82568950002477,1.39519731754861e-06,3.96031238577561e-06
"ENSG00000116209",414.790310695215,0.401704961269013,0.0854270886856915,4.70231360390836,2.57230010175087e-06,7.08069084948148e-06
"ENSG00000203276",0.529342598718374,-0.0232628121156014,1.21461286755055,-0.0191524499180667,0.984719490104649,0.985994207891192
"ENSG00000116205",12.4174739297011,0.250191591875607,0.267781281214581,0.934313222869081,0.350142345474762,0.428028611971124
"ENSG00000212670",5.2670384704614,0.316151425160339,0.429373963423014,0.736307862358367,0.461543362474767,0.535639596210401
"ENSG00000157211",1.1901118399451,-0.762775746631657,0.973437688737623,-0.783589700149008,0.433280901393595,0.508948788501056
"ENSG00000215883",12.857630341988,0.324249832790023,0.26675210497802,1.21554741926682,0.224157374531269,0.292018070231473
"ENSG00000215882",8.0202707823523,0.458634817405234,0.354870850073559,1.29239924133009,0.196218919314587,0.261231211858576
"ENSG00000116221",99.649503959033,-0.565725858733317,0.0955659507747325,-5.91974290159936,3.22445282688094e-09,1.09511054296044e-08
"ENSG00000157216",82.5378350423793,-0.770422116057096,0.104994792890806,-7.33771737478764,2.17267351306166e-13,9.3494462439677e-13
"ENSG00000198711",1.99443567582416,0.90739734605948,0.72859861927043,1.24540085866219,0.212984437835759,0.280533780614661
"ENSG00000162390",89.9951455387965,5.67116875807217,0.34609510361319,16.3861571541055,2.40154896444065e-60,3.40843692476119e-59
"ENSG00000162391",180.009757196788,5.59508895344514,0.246586086594133,22.6902053993596,5.59756889088619e-114,1.53264408392937e-112
"ENSG00000184313",22.4694828766813,2.07221507727982,0.256745986676132,8.07107096047342,6.96842003312212e-16,3.33234800347447e-15
"ENSG00000162396",16.2817208025784,-0.166678018166328,0.252381051895316,-0.660422075724859,0.508983009428498,0.581748589276607
"ENSG00000006555",3.77998465412903,1.8249506954236,0.582616450995397,3.13233636349554,0.00173421068676138,0.00350009645455949
"ENSG00000162398",0.649062018214568,-0.348683524694111,1.28012697450832,-0.27238198369192,0.785328324117015,0.824501470925702
"ENSG00000116133",2347.0853311599,-3.08411420476017,0.0375008639124427,-82.2411508161779,0,0
"ENSG00000143001",19.2911360534604,4.66873596174852,0.541252729956851,8.62579660729048,6.36480496725235e-18,3.30969858297122e-17
"ENSG00000162399",34.0137502308256,6.20316010656177,0.657399340150302,9.43590862921087,3.87619920575205e-21,2.29310905212176e-20
"ENSG00000169174",144.432298838292,-5.53727089776646,0.21407848921299,-25.865610870681,1.62401419556198e-147,5.52164826491073e-146
"ENSG00000162402",218.07250756476,0.160393915970214,0.0756463783258543,2.12031189754123,0.0339797509796814,0.0555673094773437
"ENSG00000213685",0.199785599211994,-0.330313616398852,1.93338256846083,-0.170847519672123,0.864343663042368,NA
"ENSG00000162407",427.730292509417,0.891042489313616,0.0544501141689668,16.3643823876765,3.43494736579225e-60,4.83078506807328e-59
"ENSG00000162409",10.8773683381338,5.26666457175692,0.796457070302609,6.61261575561867,3.77587643238199e-11,1.4405131543514e-10
"ENSG00000187889",65.5873017527108,-1.81553662707212,0.133401730037613,-13.6095433437049,3.51432786050952e-42,3.66105400687423e-41
"ENSG00000157131",850.743029441334,-7.5338166580823,0.161058226779277,-46.7769750650926,0,0
"ENSG00000021852",607.254667144285,-7.18983063647013,0.170282206807814,-42.2230294712166,0,0
"ENSG00000173406",15.4721664339408,-5.30702750771074,0.573863923889204,-9.24788488487624,2.28978765264531e-20,1.31684070581498e-19
"ENSG00000162600",31.1687354957994,0.187117804806636,0.174795602078826,1.07049492425017,0.284396592458553,0.361364705160889
"ENSG00000184292",174.9636841538,3.69417635966475,0.135465626582348,27.2702120299064,9.5715642599321e-164,3.65610121237406e-162
"ENSG00000185839",7.49456780598044,0.43243598198294,0.353223272251994,1.22425676888706,0.220855379805426,0.288445143570278
"ENSG00000162601",57.532499431639,0.540639872158476,0.135073843339836,4.00255044789291,6.26633007019142e-05,0.000150997081286388
"ENSG00000177606",240.570720416946,0.517916437506911,0.0729846975754509,7.09623324768173,1.28203037792197e-12,5.29586380412626e-12
"ENSG00000172456",60.9067840451676,-1.53481712444457,0.130449663627065,-11.765588977158,5.87151488939487e-32,4.88345888919025e-31
"ENSG00000134709",75.0783222301843,-0.753644324636057,0.113044291632702,-6.66680567192868,2.61430876070362e-11,1.00856250693479e-10
"ENSG00000134716",81.0205047426521,-5.03951932942794,0.230968029040394,-21.8191208123726,1.52768056804034e-105,3.84279973781853e-104
"ENSG00000203271",0.171059728714364,-1.56689869244767,2.29123516569825,-0.683866377360773,0.494059547115204,NA
"ENSG00000162599",69.7326971178842,-1.96172744733912,0.128460434166815,-15.2710634995339,1.19212863228224e-52,1.4993682879192e-51
"ENSG00000162604",24.5280988399306,0.778281087308871,0.194977698457619,3.99164157473139,6.56174964123101e-05,0.00015774711258717
"ENSG00000132849",113.187667312019,1.49140886220268,0.102537832818281,14.5449618078605,6.28659233211293e-48,7.28491261256832e-47
"ENSG00000212360",0.437553879515013,-2.66631872546064,1.44144399340668,-1.84975534093358,0.0643488202221101,0.09817320008245
"ENSG00000210762",2.00581955852508,-1.2534599888967,0.690268029355295,-1.81590329493809,0.0693852077974698,0.104925627040749
"ENSG00000162606",0.730004449349083,-0.728604227386017,1.11900945991303,-0.651115342172928,0.514972033464031,0.587725367590451
"ENSG00000132854",9.47172776567272,-1.98473601376696,0.337931704291288,-5.8731867669219,4.27496379907238e-09,1.44082113227995e-08
"ENSG00000162607",63.1721078002898,0.228972044617162,0.12040121105923,1.90174203899429,0.0572048870504923,0.0882752720868943
"ENSG00000116641",41.1061193076269,1.0874594138371,0.16168760038957,6.72568218723621,1.74771659901464e-11,6.79326024792878e-11
"ENSG00000132855",517.565552129078,-3.96786314662055,0.0845595551347233,-46.923888616713,0,0
"ENSG00000212668",24.1350516084731,-3.0935837097425,0.255407063166921,-12.1123655367381,9.08361021549435e-34,7.98428693373282e-33
"ENSG00000125703",30.6260254333697,-0.379239070770234,0.17944239693854,-2.11343070110753,0.0345639205393367,0.0563439252627544
"ENSG00000187140",0.754632728859106,-2.36951881701057,1.14901748252597,-2.06221302377531,0.0391874593077457,0.0631818650850261
"ENSG00000088035",20.7280670386508,-0.291919547498464,0.210397698871508,-1.38746549541278,0.165299865534362,0.224098561348559
"ENSG00000142856",17.872977447468,1.09584566406595,0.248575933232123,4.40849461899691,1.04091606172759e-05,2.71550952359625e-05
"ENSG00000203965",12.7073760936392,1.63184684882231,0.30777846958771,5.30201755505599,1.14529824815243e-07,3.52592316396379e-07
"ENSG00000116652",0.558949323979983,-0.754972169195598,1.25748711684221,-0.600381633405104,0.548251925343675,0.61863291648918
"ENSG00000079739",390.184227202952,-2.15883015995941,0.058719569501578,-36.7650883390995,6.67419576928696e-296,5.03657602687167e-294
"ENSG00000210804",6.34809103871822,-3.58853838301749,0.555081240990701,-6.46488859290708,1.01373466890043e-10,3.78803751881394e-10
"ENSG00000185483",5.43826288584954,1.99831438972038,0.496501428575536,4.02479081571538,5.70259831513096e-05,0.000138491673367466
"ENSG00000177452",3.9618661753788,0.381915004784001,0.497034308216334,0.768387611218526,0.442256938363939,0.518704688134203
"ENSG00000177433",1.2960053223674,0.815309393369365,0.897066813433424,0.908861392663561,0.363423295125293,0.440618314045117
"ENSG00000158966",25.3841094030468,2.90592035717741,0.292707252241602,9.92773610808538,3.15333438218353e-23,2.03683018339788e-22
"ENSG00000162437",31.5999273962637,2.60983025037306,0.239769851018312,10.8847306668833,1.36300937790927e-27,1.01130719790199e-26
"ENSG00000162434",264.372350056312,0.356857099647442,0.0656720229045295,5.43392884617278,5.51265703646431e-08,1.73865044554746e-07
"ENSG00000185031",0.483112727027819,-0.359401266438156,1.34448969471057,-0.267314258972825,0.789227209037492,0.827191390502033
"ENSG00000162433",21.1313697358504,0.756279108523942,0.212802121753897,3.55390774439068,0.000379552331140378,0.000832861640105197
"ENSG00000198693",0.988924337439511,2.52484070114922,1.04183737921251,2.42344990833183,0.015373873330436,0.0269195042922292
"ENSG00000116675",15.0814610652499,3.22945893101516,0.394506574738662,8.18607125408363,2.69891976188108e-16,1.31710689956783e-15
"ENSG00000201052",0.273791653394503,-1.97910221671011,1.77686483881788,-1.11381697328581,0.265357713824892,NA
"ENSG00000213625",61.2222332537493,1.73925011171098,0.144824988374257,12.0093233304214,3.17431734682215e-33,2.72814940862993e-32
"ENSG00000116678",40.9983833377177,-0.650602347241533,0.153054841722636,-4.25077926264199,2.1302803872875e-05,5.40696268930888e-05
"ENSG00000210900",0.586674217428953,-1.90692908798605,1.33411702444704,-1.42935668539005,0.152901741162236,0.20951730940381
"ENSG00000184588",17.2945380668762,0.890563852778818,0.244061527228637,3.6489317382028,0.000263333058110375,0.000589972832580376
"ENSG00000118473",24.1839233932154,2.77358505975066,0.287990906796105,9.6308077591989,5.92617739834403e-22,3.62363495463961e-21
"ENSG00000152760",5.89333439805992,-3.31848575824665,0.540205922356695,-6.14300143872816,8.0976549644986e-10,2.85680096467032e-09
"ENSG00000152763",5.33309430698388,1.12515027628861,0.474639779448458,2.37053514055661,0.017762355355004,0.0307880826153402
"ENSG00000198160",79.4110656856901,-0.542978892789906,0.107856126528568,-5.03428882777545,4.79626064936475e-07,1.40927164759112e-06
"ENSG00000116704",21.3397059339541,-2.11620477343958,0.236437366473747,-8.95038210330662,3.54253951802972e-19,1.97133404114819e-18
"ENSG00000162594",0.275862222421087,-0.742512528371299,1.63326806500765,-0.454617673778995,0.649384317560862,NA
"ENSG00000081985",4.0937486347991,-2.24805347594439,0.529595959816288,-4.24484634800502,2.18743258783827e-05,5.53839314793094e-05
"ENSG00000142864",224.276664206085,-0.368829686472595,0.0716841863764606,-5.14520293967807,2.6723176269707e-07,8.04294818856745e-07
"ENSG00000116717",207.842347380006,-0.171080113304827,0.070036596900643,-2.44272453082677,0.0145768589617839,0.025669209805213
"ENSG00000172380",285.997010328976,0.938629860728465,0.079435513689221,11.8162496487491,3.21729160960124e-32,2.69035141624493e-31
"ENSG00000199984",0.149079585168322,-0.742506007413841,2.39276740911341,-0.310312654955862,0.756323208573315,NA
"ENSG00000203960",3.68423339238189,0.326627337420504,0.49317271728896,0.662298067127518,0.507780215336091,0.580588317165509
"ENSG00000210979",0.543820213466198,-1.8404767203999,1.34116863578486,-1.3722932905621,0.169972153474116,0.229489253162174
"ENSG00000162595",15.7400335641087,0.0423539308473378,0.242442601080689,0.174696735056236,0.861317933372334,0.887294202936605
"ENSG00000116729",104.52981426029,2.3952992380303,0.133036420096116,18.0048383465201,1.78520196751692e-72,2.95369780080072e-71
"ENSG00000116745",0.264594531430907,1.18472319597784,1.61713040062454,0.732608326156192,0.463797351394142,NA
"ENSG00000033122",0.938322398559125,-1.75544545271493,1.06259094827815,-1.65204254333194,0.0985258784558186,0.142514758271296
"ENSG00000203959",3.56548053095429,-0.381074545534941,0.506687623161582,-0.752089705995082,0.451997114030253,0.526734113299285
"ENSG00000066557",31.5539438411691,-0.131918127017663,0.166391944361022,-0.792815586861821,0.427885273876732,0.503978662266292
"ENSG00000211001",0.206076336835846,-0.330313699893115,1.91713361444335,-0.172295607048246,0.863205137778631,NA
"ENSG00000116754",575.444618144633,-1.33352845181864,0.0594208722577475,-22.4420881274554,1.52894862110784e-111,4.07807502905831e-110
"ENSG00000118454",25.1551551531264,0.369511203198215,0.190566042517582,1.93901913644517,0.0524990080288178,0.0817473230202125
"ENSG00000197568",13.0324357497396,-0.0346229849669039,0.266261039808435,-0.130033988419086,0.896539536104155,0.914570829115152
"ENSG00000116761",77.7110117392535,-2.48172177758041,0.138500710063126,-17.9184769265753,8.46131472686167e-72,1.39251637047394e-70
"ENSG00000184957",0.237403962610513,0.0818833728489741,2.17705508991059,0.0376119893467358,0.969997048570477,NA
"ENSG00000050628",61.8066799198723,5.92710201842713,0.446723008698022,13.267957779255,3.55127446007286e-40,3.60250596048047e-39
"ENSG00000132485",185.232654733357,-0.318046657927908,0.0790407814006252,-4.02382987986745,5.72592855065944e-05,0.000138949199496002
"ENSG00000207721",0.250621726079046,-1.15470794579275,1.81899032353867,-0.634807085474968,0.525554241577919,NA
"ENSG00000172260",19.107149439949,2.0424111743472,0.280470772408201,7.28208203945989,3.28707065917616e-13,1.39892663266727e-12
"ENSG00000200601",0.339424511565018,-1.5669075813599,1.56162308849223,-1.00338397460093,0.315675633161258,0.393642832635448
"ENSG00000162620",0.57211050815633,2.3070140361672,1.25289002917931,1.84135397555871,0.0655697027276599,0.0996917249333561
"ENSG00000116783",5.1632707403198,1.59911835738694,0.507955968385882,3.14814365203428,0.00164310924236897,0.00333144167489488
"ENSG00000178965",3.27564189372572,-2.94181935581174,0.678042231520832,-4.33869635113039,1.43330394517559e-05,3.68938636137545e-05
"ENSG00000116791",291.290573410376,-0.259086414800264,0.0766867523259883,-3.37850289576629,0.000728816648798422,0.0015562171921203
"ENSG00000211044",0.106827956167731,0.0818865082233193,2.66082896749709,0.0307748108666849,0.975449128918924,NA
"ENSG00000162623",52.0853661724438,0.888879617385806,0.139830667272728,6.35682883249151,2.05961271347945e-10,7.55924286536823e-10
"ENSG00000137968",3.78660327869649,0.819766211901607,0.541401946286268,1.51415453439865,0.129986649930459,0.181324930065302
"ENSG00000213579",0.361988202463265,-2.36626520736564,1.51660967180303,-1.56023349406212,0.118704713184606,0.167934331318323
"ENSG00000117054",287.345590999583,0.0512427483432483,0.0617789977475418,0.82945256821178,0.406848365859195,0.484265085179555
"ENSG00000181227",23.4263200380778,1.17491609260809,0.210287757875069,5.5871825563241,2.30783087159566e-08,7.46906769531065e-08
"ENSG00000137955",66.8880495624493,0.605378103013991,0.118796254384973,5.09593594636574,3.47022456158314e-07,1.03140007622846e-06
"ENSG00000206620",0.167676392644562,0.494080235413157,2.3465791919286,0.210553403487348,0.83323577572215,NA
"ENSG00000207241",0.100756472633158,0.0818867592667751,2.71149556364899,0.0301998499885341,0.975907668169911,NA
"ENSG00000201487",0.160010451519564,0.49408099677089,2.8303881361775,0.174562983237401,0.861423037004584,NA
"ENSG00000057468",0.797721398656023,0.968398282430247,1.07821156809746,0.89815237666112,0.369104318726979,0.445922984045792
"ENSG00000154007",0.42919374181475,-1.98206629211355,1.49825732522431,-1.32291446785805,0.185863823416181,0.249052693655116
"ENSG00000184005",55.5773379618304,4.3874778575704,0.28820995421942,15.2232002862404,2.48092114972996e-52,3.08271889046768e-51
"ENSG00000186743",41.1942137803259,1.48948561002851,0.174435541098112,8.5388883518339,1.35519238367264e-17,7.01164755030627e-17
"ENSG00000117069",0.700012013831784,2.58212977103599,1.06320333419611,2.42863212330719,0.0151559018012185,0.026598048878599
"ENSG00000142892",60.0925441599312,0.890105260418213,0.133953501163121,6.64488238597281,3.03459295279217e-11,1.16344864881524e-10
"ENSG00000154027",2.61595786422813,3.07730381760212,0.857312757237726,3.58947629277935,0.000331342961327596,0.000732267944533988
"ENSG00000036549",58.8229528148008,-0.207494580804872,0.133234944988586,-1.55735855051126,0.119385381368295,0.168665922353198
